ProductId,DepartmentId,RankDate,Rank,SalesDate,UnitSold
23898,2978,2020-10-24,215901,2020-10-24,1
2340614,7,2020-10-24,11231,2020-10-24,8
27797,2978,2020-10-24,13324,2020-10-24,16
39194,2978,2020-10-24,216534,2020-10-24,1
20116,2978,2020-10-24,107420,2020-10-24,4
51023,2978,2020-10-24,109525,2020-10-24,1
12846,2978,2020-10-24,116850,2020-10-24,2
2340599,7,2020-10-24,212162,2020-10-24,1
2340624,7,2020-10-24,20560,2020-10-24,17
1221269022,2978,2020-10-24,46866,2020-10-24,5
23467,2978,2020-10-24,16183,2020-10-24,4
39843,2978,2020-10-24,146894,2020-10-24,1
1813542,2978,2020-10-24,83025,2020-10-24,4
40403,2978,2020-10-24,69291,2020-10-24,5
6013,2978,2020-10-24,33705,2020-10-24,10
38402,2978,2020-10-24,22809,2020-10-24,10
26457,2978,2020-10-24,23647,2020-10-24,17
218899,2978,2020-10-24,20147,2020-10-24,26
14440,2978,2020-10-24,41530,2020-10-24,13
2311984,7,2020-10-24,14696,2020-10-24,2
39003,2978,2020-10-24,42326,2020-10-24,6
2340622,7,2020-10-24,14295,2020-10-24,15
797470174,2978,2020-10-24,197012,2020-10-24,8
26352,2978,2020-10-24,121912,2020-10-24,2
21279,2978,2020-10-24,18441,2020-10-24,8
6016,2978,2020-10-24,25658,2020-10-24,14
19503,2978,2020-10-24,271380,2020-10-24,1
24285,2978,2020-10-24,140293,2020-10-24,2
26034,2978,2020-10-24,13324,2020-10-24,11
53965,2978,2020-10-24,9684,2020-10-24,64
32021,2978,2020-10-24,62059,2020-10-24,2
18032,2978,2020-10-24,58870,2020-10-24,6
1813507,2978,2020-10-24,8438,2020-10-24,34
27526,2978,2020-10-24,5053,2020-10-24,19
34751,2978,2020-10-24,185686,2020-10-24,4
2029,2978,2020-10-24,96592,2020-10-24,3
2278933,2978,2020-10-24,4415,2020-10-24,157
2311122,7,2020-10-24,39159,2020-10-24,7
9063,2978,2020-10-24,57202,2020-10-24,15
22926,2978,2020-10-24,20615,2020-10-24,1
631057,2978,2020-10-24,123610,2020-10-24,5
7040,2978,2020-10-24,27141,2020-10-24,2
30985,2978,2020-10-24,56680,2020-10-24,1
2340754,7,2020-10-24,56802,2020-10-24,1
2340660,7,2020-10-24,45771,2020-10-24,3
2089037,7,2020-10-24,19843,2020-10-24,10
2153462,7,2020-10-24,353680,2020-10-24,1
2028,2978,2020-10-24,163822,2020-10-24,1
22980,2978,2020-10-24,9029,2020-10-24,3
43456,2978,2020-10-24,88955,2020-10-24,2
46775,2978,2020-10-24,154861,2020-10-24,1
27879,2978,2020-10-24,77586,2020-10-24,5
550355,2978,2020-10-24,13465,2020-10-24,32
327967,2978,2020-10-24,646,2020-10-24,93
35459,2978,2020-10-24,143753,2020-10-24,1
22946,2978,2020-10-24,161316,2020-10-24,1
32387,2978,2020-10-24,38415,2020-10-24,14
21370,2978,2020-10-24,42472,2020-10-24,19
4459,2978,2020-10-24,58454,2020-10-24,3
1221269027,2978,2020-10-24,195902,2020-10-24,3
211510,2978,2020-10-24,51914,2020-10-24,9
2180016,2978,2020-10-24,38253,2020-10-24,29
23070,2978,2020-10-24,62730,2020-10-24,1
3035,2978,2020-10-24,82228,2020-10-24,1
7030,2978,2020-10-24,205092,2020-10-24,2
43062,2978,2020-10-24,32990,2020-10-24,4
27921,2978,2020-10-24,5053,2020-10-24,5
2340602,7,2020-10-24,110899,2020-10-24,1
572894,2978,2020-10-24,9975,2020-10-24,64
25677,2978,2020-10-24,13237,2020-10-24,32
30026,2978,2020-10-24,73305,2020-10-24,5
227879,2978,2020-10-24,23109,2020-10-24,12
24315,2978,2020-10-24,19696,2020-10-24,28
2180029,2978,2020-10-24,18897,2020-10-24,5
1230333065,2978,2020-10-24,158598,2020-10-24,2
19550,2978,2020-10-24,41979,2020-10-24,6
22198,2978,2020-10-24,31729,2020-10-24,16
34818,2978,2020-10-24,143226,2020-10-24,3
1227173721,2978,2020-10-24,119831,2020-10-24,4
989676,2978,2020-10-24,20989,2020-10-24,12
22169,2978,2020-10-24,171428,2020-10-24,3
16026,2978,2020-10-24,199464,2020-10-24,3
1221269006,2978,2020-10-24,104115,2020-10-24,1
23045,2978,2020-10-24,247560,2020-10-24,1
24041,2978,2020-10-24,53377,2020-10-24,4
1214217304,7,2020-10-24,7767,2020-10-24,47
2340638,7,2020-10-24,96162,2020-10-24,4
7023,2978,2020-10-24,251859,2020-10-24,1
7435,2978,2020-10-24,35030,2020-10-24,4
866,2978,2020-10-24,101988,2020-10-24,8
32022,2978,2020-10-24,91001,2020-10-24,4
451,2978,2020-10-24,24594,2020-10-24,20
38547,2978,2020-10-24,8578,2020-10-24,44
1213941828,7,2020-10-24,54985,2020-10-24,9
23388,2978,2020-10-24,115759,2020-10-24,10
6066,2978,2020-10-24,67332,2020-10-24,3
29342,2978,2020-10-24,105511,2020-10-24,7
44577,2978,2020-10-24,115890,2020-10-24,3
35539,2978,2020-10-24,5029,2020-10-24,16
21501,2978,2020-10-24,164874,2020-10-24,1
1278463,2978,2020-10-24,44317,2020-10-24,16
8602,2978,2020-10-24,62595,2020-10-24,3
2340607,7,2020-10-24,11470,2020-10-24,3
41539,2978,2020-10-24,38341,2020-10-24,3
46643,2978,2020-10-24,71949,2020-10-24,5
2340771,7,2020-10-24,51414,2020-10-24,1
13631,2978,2020-10-24,45336,2020-10-24,7
38021,2978,2020-10-24,27454,2020-10-24,20
52215,2978,2020-10-24,11521,2020-10-24,13
45896,2978,2020-10-24,114865,2020-10-24,4
679344,2978,2020-10-24,5065,2020-10-24,103
1338696,2978,2020-10-24,16861,2020-10-24,35
1224747615,2978,2020-10-24,25041,2020-10-24,3
2153712,7,2020-10-24,171322,2020-10-24,2
34396,2978,2020-10-24,46086,2020-10-24,7
18428,2978,2020-10-24,26556,2020-10-24,14
42107,2978,2020-10-24,39594,2020-10-24,14
2381475,2978,2020-10-24,147680,2020-10-24,6
1814251,2978,2020-10-24,39402,2020-10-24,13
46403,2978,2020-10-24,24943,2020-10-24,18
28059,2978,2020-10-24,63946,2020-10-24,7
8528,2978,2020-10-24,76576,2020-10-24,7
9645,2978,2020-10-24,21126,2020-10-24,22
36400,2978,2020-10-24,89412,2020-10-24,2
15601,2978,2020-10-24,3869,2020-10-24,44
9026,2978,2020-10-24,120551,2020-10-24,3
2269643,2978,2020-10-24,15950,2020-10-24,25
20249,2978,2020-10-24,78147,2020-10-24,7
1224447811,7,2020-10-24,40204,2020-10-24,5
1221269011,2978,2020-10-24,163606,2020-10-24,2
46031,2978,2020-10-24,115194,2020-10-24,1
30087,2978,2020-10-24,39227,2020-10-24,7
22913,2978,2020-10-24,31883,2020-10-24,6
12022,2978,2020-10-24,189337,2020-10-24,2
2387370,7,2020-10-24,60622,2020-10-24,1
28020,2978,2020-10-24,112622,2020-10-24,3
564000919,2978,2020-10-24,17689,2020-10-24,25
2340726,7,2020-10-24,110017,2020-10-24,1
2340605,2978,2020-10-24,69193,2020-10-24,7
721523,2978,2020-10-24,41396,2020-10-24,17
586020,2978,2020-10-24,25002,2020-10-24,26
46615,2978,2020-10-24,86880,2020-10-24,2
6012,2978,2020-10-24,46415,2020-10-24,20
2340727,7,2020-10-24,108607,2020-10-24,2
2180143,2978,2020-10-24,4130,2020-10-24,143
24338,2978,2020-10-24,126813,2020-10-24,1
11074,2978,2020-10-24,205479,2020-10-24,3
2387745,7,2020-10-24,206168,2020-10-24,1
30506,2978,2020-10-24,73585,2020-10-24,6
2330530,7,2020-10-24,186905,2020-10-24,1
1156027,2978,2020-10-24,4758,2020-10-24,135
641751,2978,2020-10-24,36539,2020-10-24,17
2275886,2978,2020-10-24,14833,2020-10-24,29
1221269023,2978,2020-10-24,143511,2020-10-24,2
13034,2978,2020-10-24,32657,2020-10-24,2
214510,2978,2020-10-24,26888,2020-10-24,14
2340631,7,2020-10-24,56802,2020-10-24,1
47020,2978,2020-10-24,19044,2020-10-24,22
4996,2978,2020-10-24,15073,2020-10-24,32
44932,2978,2020-10-24,255324,2020-10-24,2
45778,2978,2020-10-24,51989,2020-10-24,8
18190,2978,2020-10-24,92307,2020-10-24,2
41573,2978,2020-10-24,189942,2020-10-24,1
2376140,2978,2020-10-24,77239,2020-10-24,10
27685,2978,2020-10-24,95479,2020-10-24,3
47693,2978,2020-10-24,47643,2020-10-24,18
51644,2978,2020-10-24,139429,2020-10-24,2
27887,2978,2020-10-24,176585,2020-10-24,3
46201,2978,2020-10-24,29219,2020-10-24,12
14208,2978,2020-10-24,44158,2020-10-24,4
30656,2978,2020-10-24,39618,2020-10-24,12
46340,2978,2020-10-24,67889,2020-10-24,1
51890,2978,2020-10-24,15073,2020-10-24,5
536977,2978,2020-10-24,24391,2020-10-24,17
2311125,2978,2020-10-24,69699,2020-10-24,1
25218,2978,2020-10-24,46868,2020-10-24,4
21947,2978,2020-10-24,1442,2020-10-24,32
22419,2978,2020-10-24,71621,2020-10-24,3
24079,2978,2020-10-24,180036,2020-10-24,3
2340773,7,2020-10-24,54654,2020-10-24,1
544455,2978,2020-10-24,40016,2020-10-24,9
3186,2978,2020-10-24,73427,2020-10-24,1
1813471,2978,2020-10-24,43804,2020-10-24,14
1154305,2978,2020-10-24,20429,2020-10-24,10
10034,2978,2020-10-24,59147,2020-10-24,6
556331,2978,2020-10-24,13304,2020-10-24,52
1114619,2978,2020-10-24,123516,2020-10-24,4
468824357,2978,2020-10-24,41967,2020-10-24,2
20389,2978,2020-10-24,315092,2020-10-24,3
13057,2978,2020-10-24,15429,2020-10-24,1
23363,2978,2020-10-24,11511,2020-10-24,1
2340645,7,2020-10-24,127551,2020-10-24,3
2311124,2978,2020-10-24,17880,2020-10-24,15
2118708,7,2020-10-24,6597,2020-10-24,43
35869,2978,2020-10-24,84911,2020-10-24,2
2278298,2978,2020-10-24,56850,2020-10-24,9
6609,2978,2020-10-24,10208,2020-10-24,5
2340633,7,2020-10-24,59264,2020-10-24,15
4637,2978,2020-10-24,116845,2020-10-24,1
42711,2978,2020-10-24,74087,2020-10-24,8
14018,2978,2020-10-24,104247,2020-10-24,1
7940,2978,2020-10-24,134939,2020-10-24,1
12391,2978,2020-10-24,85095,2020-10-24,5
46061,2978,2020-10-24,133215,2020-10-24,1
14021,2978,2020-10-24,28423,2020-10-24,22
2089013,7,2020-10-24,15157,2020-10-24,21
14374,2978,2020-10-24,16025,2020-10-24,46
2330551,7,2020-10-24,259046,2020-10-24,1
1230313821,7,2020-10-24,40204,2020-10-24,4
2217289,7,2020-10-24,11470,2020-10-24,27
23886,2978,2020-10-24,51550,2020-10-24,10
44136,2978,2020-10-24,62127,2020-10-24,8
51794,2978,2020-10-24,122694,2020-10-24,3
36022,2978,2020-10-24,57252,2020-10-24,4
2278259,2978,2020-10-24,20021,2020-10-24,14
48032,2978,2020-10-24,13633,2020-10-24,2
2153586,7,2020-10-24,127606,2020-10-24,4
3821,2978,2020-10-24,11889,2020-10-24,1
1314822,2978,2020-10-24,109081,2020-10-24,4
48397,2978,2020-10-24,114779,2020-10-24,3
1214367725,2978,2020-10-24,65621,2020-10-24,6
18610,2978,2020-10-24,127897,2020-10-24,1
496,2978,2020-10-24,13633,2020-10-24,35
2089036,7,2020-10-24,8798,2020-10-24,16
30024,2978,2020-10-24,25497,2020-10-24,10
52954,2978,2020-10-24,62373,2020-10-24,4
44467,2978,2020-10-24,43949,2020-10-24,10
2120370,2978,2020-10-24,2680,2020-10-24,202
2180026,2978,2020-10-24,42417,2020-10-24,1
100414,2978,2020-10-24,25321,2020-10-24,4
16700,2978,2020-10-24,36240,2020-10-24,18
6758,2978,2020-10-24,71575,2020-10-24,4
15933,2978,2020-10-24,17478,2020-10-24,18
12192,2978,2020-10-24,11521,2020-10-24,46
33941,2978,2020-10-24,172912,2020-10-24,6
14732,2978,2020-10-24,59726,2020-10-24,6
766,2978,2020-10-24,3700,2020-10-24,101
22178,2978,2020-10-24,51105,2020-10-24,4
32606,2978,2020-10-24,43434,2020-10-24,8
516717,2978,2020-10-24,83817,2020-10-24,2
18051,2978,2020-10-24,162919,2020-10-24,1
1213991764,2978,2020-10-24,65183,2020-10-24,8
21899,2978,2020-10-24,139552,2020-10-24,4
30072,2978,2020-10-24,66875,2020-10-24,3
11465,2978,2020-10-24,207714,2020-10-24,2
569169,7,2020-10-24,6055,2020-10-24,65
23489,2978,2020-10-24,157417,2020-10-24,1
1683,2978,2020-10-24,213599,2020-10-24,1
218773,7,2020-10-24,96639,2020-10-24,1
53833,2978,2020-10-24,172429,2020-10-24,1
47047,2978,2020-10-24,126583,2020-10-24,4
36397,2978,2020-10-24,29028,2020-10-24,28
1876,2978,2020-10-24,52725,2020-10-24,7
37566,2978,2020-10-24,80336,2020-10-24,1
53489,2978,2020-10-24,122709,2020-10-24,1
2340604,7,2020-10-24,13334,2020-10-24,5
1224545687,7,2020-10-24,40204,2020-10-24,2
20027,2978,2020-10-24,174539,2020-10-24,3
22029,2978,2020-10-24,8200,2020-10-24,34
18034,2978,2020-10-24,145062,2020-10-24,5
2180031,2978,2020-10-24,4811,2020-10-24,18
1811677,2978,2020-10-24,24692,2020-10-24,9
21487,2978,2020-10-24,98302,2020-10-24,4
5351,2978,2020-10-24,143941,2020-10-24,1
8399,2978,2020-10-24,70776,2020-10-24,4
2096692,7,2020-10-24,46513,2020-10-24,6
48849,2978,2020-10-24,33712,2020-10-24,11
25694,2978,2020-10-24,180976,2020-10-24,2
25018,2978,2020-10-24,128535,2020-10-24,2
2292382,2978,2020-10-24,408244,2020-10-24,1
12104,2978,2020-10-24,58885,2020-10-24,12
35824,2978,2020-10-24,23151,2020-10-24,24
40029,2978,2020-10-24,131691,2020-10-24,3
2089118,7,2020-10-24,18306,2020-10-24,13
2031,2978,2020-10-24,25190,2020-10-24,19
26350,2978,2020-10-24,69864,2020-10-24,8
2089034,7,2020-10-24,7548,2020-10-24,39
27064,2978,2020-10-24,89598,2020-10-24,6
32374,2978,2020-10-24,4556,2020-10-24,93
1213700935,2978,2020-10-24,18966,2020-10-24,12
4235,2978,2020-10-24,315071,2020-10-24,1
1040494293,2978,2020-10-24,24283,2020-10-24,13
1213445623,7,2020-10-24,2066,2020-10-24,122
8601,2978,2020-10-24,24716,2020-10-24,25
25998,2978,2020-10-24,92246,2020-10-24,1
2331350,2978,2020-10-24,21113,2020-10-24,25
18189,2978,2020-10-24,15424,2020-10-24,33
34027,2978,2020-10-24,157667,2020-10-24,2
62311,2978,2020-10-24,145192,2020-10-24,5
680707038,2978,2020-10-24,38981,2020-10-24,20
36784,2978,2020-10-24,93049,2020-10-24,3
2340635,7,2020-10-24,12001,2020-10-24,4
37455,2978,2020-10-24,23730,2020-10-24,23
25530,2978,2020-10-24,108832,2020-10-24,2
2340626,7,2020-10-24,43224,2020-10-24,8
24379,2978,2020-10-24,31649,2020-10-24,14
51809,2978,2020-10-24,182383,2020-10-24,2
27066,2978,2020-10-24,25663,2020-10-24,23
51004,2978,2020-10-24,30324,2020-10-24,3
51743,2978,2020-10-24,72657,2020-10-24,2
2340637,7,2020-10-24,182142,2020-10-24,9
21843,2978,2020-10-24,113980,2020-10-24,2
40539,2978,2020-10-24,4556,2020-10-24,29
27690,2978,2020-10-24,16636,2020-10-24,1
29867,2978,2020-10-24,22965,2020-10-24,13
1908021,2978,2020-10-24,4904,2020-10-24,93
1213675113,2978,2020-10-24,18966,2020-10-24,3
8022,2978,2020-10-24,77828,2020-10-24,6
9872,2978,2020-10-24,133393,2020-10-24,1
47891,2978,2020-10-24,63064,2020-10-24,5
2340684,7,2020-10-24,217590,2020-10-24,2
1243555,2978,2020-10-24,22619,2020-10-24,35
2180027,2978,2020-10-24,42417,2020-10-24,3
1213984413,2978,2020-10-24,221252,2020-10-24,3
28021,2978,2020-10-24,19186,2020-10-24,17
1221269031,2978,2020-10-24,28688,2020-10-24,19
1071,2978,2020-10-24,328752,2020-10-24,1
30175,2978,2020-10-24,209323,2020-10-24,1
10518,2978,2020-10-24,30625,2020-10-24,16
1221268998,2978,2020-10-24,240138,2020-10-24,1
5023,2978,2020-10-24,62730,2020-10-24,1
14020,2978,2020-10-24,24804,2020-10-24,22
50584,2978,2020-10-24,98795,2020-10-24,2
2266827,7,2020-10-24,190890,2020-10-24,5
16336,2978,2020-10-24,78776,2020-10-24,3
2340612,7,2020-10-24,13241,2020-10-24,62
16028,2978,2020-10-24,21117,2020-10-24,44
1224409477,7,2020-10-24,40204,2020-10-24,2
1221269033,2978,2020-10-24,114389,2020-10-24,2
44843,2978,2020-10-24,95216,2020-10-24,1
5352,2978,2020-10-24,115244,2020-10-24,1
5482,7,2020-10-24,107645,2020-10-24,2
365,2978,2020-10-24,7326,2020-10-24,52
22410,2978,2020-10-24,46619,2020-10-24,10
378944,2978,2020-10-24,50082,2020-10-24,5
40205,2978,2020-10-24,97033,2020-10-24,2
14302,2978,2020-10-24,80022,2020-10-24,4
10395,2978,2020-10-24,111056,2020-10-24,1
544488,2978,2020-10-24,69858,2020-10-24,7
21822,2978,2020-10-24,79787,2020-10-24,2
758,2978,2020-10-24,84695,2020-10-24,1
17046,2978,2020-10-24,16623,2020-10-24,1
34161,2978,2020-10-24,13324,2020-10-24,29
1224806402,2978,2020-10-24,206274,2020-10-24,2
2340608,2978,2020-10-24,112987,2020-10-24,4
18528,2978,2020-10-24,69641,2020-10-24,5
22065,2978,2020-10-24,70468,2020-10-24,4
9207,2978,2020-10-24,112949,2020-10-24,1
1810247,2978,2020-10-24,21492,2020-10-24,22
2340632,7,2020-10-24,53807,2020-10-24,5
11221,2978,2020-10-24,23498,2020-10-24,23
40339,2978,2020-10-24,37000,2020-10-24,11
31252,2978,2020-10-24,51217,2020-10-24,8
1811678,2978,2020-10-24,25187,2020-10-24,2
894,2978,2020-10-24,45167,2020-10-24,12
38390,2978,2020-10-24,92304,2020-10-24,8
2340729,7,2020-10-24,34298,2020-10-24,5
129274,2978,2020-10-24,134988,2020-10-24,2
28024,2978,2020-10-24,122112,2020-10-24,2
16090,2978,2020-10-24,68254,2020-10-24,3
47858,2978,2020-10-24,50216,2020-10-24,5
1224575553,2978,2020-10-24,158598,2020-10-24,4
9878,2978,2020-10-24,19291,2020-10-24,12
1221269005,2978,2020-10-24,105794,2020-10-24,3
56399,2978,2020-10-24,92439,2020-10-24,4
10303,2978,2020-10-24,31781,2020-10-24,7
14100,2978,2020-10-24,63401,2020-10-24,8
24391,2978,2020-10-24,96304,2020-10-24,8
22593,2978,2020-10-24,60716,2020-10-24,7
2340619,7,2020-10-24,37486,2020-10-24,3
1168194,2978,2020-10-24,3929,2020-10-24,162
1083668856,2978,2020-10-24,70912,2020-10-24,1
35850,2978,2020-10-24,4125,2020-10-24,11
1213730650,2978,2020-10-24,18966,2020-10-24,20
1224557338,7,2020-10-24,2066,2020-10-24,2
54011,2978,2020-10-24,108701,2020-10-24,5
15102,2978,2020-10-24,189635,2020-10-24,2
2373244,2978,2020-10-24,86778,2020-10-24,3
5245,2978,2020-10-24,226392,2020-10-24,1
5573,2978,2020-10-24,187133,2020-10-24,2
888204,2978,2020-10-24,41095,2020-10-24,25
1554,2978,2020-10-24,1301,2020-10-24,19
8574,2978,2020-10-24,11614,2020-10-24,29
2118716,7,2020-10-24,10949,2020-10-24,23
315059,2978,2020-10-24,118137,2020-10-24,6
983703,2978,2020-10-24,18831,2020-10-24,16
19584,2978,2020-10-24,13353,2020-10-24,2
20729,2978,2020-10-24,200966,2020-10-24,2
124089,2978,2020-10-24,217452,2020-10-24,1
40206,2978,2020-10-24,84276,2020-10-24,7
14777,2978,2020-10-24,184117,2020-10-24,1
35826,2978,2020-10-24,151001,2020-10-24,1
2340770,7,2020-10-24,25129,2020-10-24,23
44617,2978,2020-10-24,127711,2020-10-24,4
6914,2978,2020-10-24,207596,2020-10-24,4
5813,2978,2020-10-24,31712,2020-10-24,13
10744,2978,2020-10-24,55084,2020-10-24,5
1083669293,2978,2020-10-24,45890,2020-10-24,2
37966,2978,2020-10-23,62636,2020-10-23,7
43062,2978,2020-10-23,37222,2020-10-23,4
23469,2978,2020-10-23,193734,2020-10-23,1
19188,2978,2020-10-23,61662,2020-10-23,11
1230961850,7,2020-10-23,1570,2020-10-23,5
20116,2978,2020-10-23,61859,2020-10-23,3
2340674,7,2020-10-23,32953,2020-10-23,2
40030,2978,2020-10-23,40531,2020-10-23,5
25530,2978,2020-10-23,122114,2020-10-23,2
35850,2978,2020-10-23,4305,2020-10-23,11
6013,2978,2020-10-23,36790,2020-10-23,10
46340,2978,2020-10-23,110777,2020-10-23,3
2311870,7,2020-10-23,55669,2020-10-23,2
45896,2978,2020-10-23,151902,2020-10-23,2
1841,2978,2020-10-23,27026,2020-10-23,19
8602,2978,2020-10-23,46600,2020-10-23,9
2340645,7,2020-10-23,228731,2020-10-23,3
211510,2978,2020-10-23,63429,2020-10-23,10
162790,2978,2020-10-23,11557,2020-10-23,36
1213445623,7,2020-10-23,1570,2020-10-23,104
2437255,2978,2020-10-23,25486,2020-10-23,21
8601,2978,2020-10-23,24094,2020-10-23,18
33827,2978,2020-10-23,133716,2020-10-23,2
21370,2978,2020-10-23,31276,2020-10-23,5
4433,2978,2020-10-23,211839,2020-10-23,5
50917,2978,2020-10-23,138742,2020-10-23,1
21501,2978,2020-10-23,170721,2020-10-23,2
52954,2978,2020-10-23,52921,2020-10-23,5
2340627,7,2020-10-23,80938,2020-10-23,3
1576660,2978,2020-10-23,21874,2020-10-23,4
773472,2978,2020-10-23,56431,2020-10-23,12
43456,2978,2020-10-23,76285,2020-10-23,3
350699,2978,2020-10-23,178893,2020-10-23,3
24970,2978,2020-10-23,72887,2020-10-23,6
42642,2978,2020-10-23,81359,2020-10-23,3
23041,2978,2020-10-23,375289,2020-10-23,1
44806,2978,2020-10-23,38979,2020-10-23,1
1224409477,7,2020-10-23,36219,2020-10-23,1
1224747615,2978,2020-10-23,31031,2020-10-23,6
1813540,2978,2020-10-23,98879,2020-10-23,5
2435821,2978,2020-10-23,46927,2020-10-23,5
31933,2978,2020-10-23,132186,2020-10-23,1
27064,2978,2020-10-23,76770,2020-10-23,3
26457,2978,2020-10-23,23963,2020-10-23,20
22178,2978,2020-10-23,49895,2020-10-23,11
26061,2978,2020-10-23,42214,2020-10-23,7
41539,2978,2020-10-23,42218,2020-10-23,5
18428,2978,2020-10-23,23348,2020-10-23,9
62311,2978,2020-10-23,108025,2020-10-23,1
13055,2978,2020-10-23,165111,2020-10-23,2
26352,2978,2020-10-23,119370,2020-10-23,2
52215,2978,2020-10-23,11105,2020-10-23,14
1221269013,2978,2020-10-23,84887,2020-10-23,2
1227173721,2978,2020-10-23,115115,2020-10-23,1
30087,2978,2020-10-23,42218,2020-10-23,6
29053,2978,2020-10-23,282143,2020-10-23,1
26246,2978,2020-10-23,110626,2020-10-23,5
23467,2978,2020-10-23,17248,2020-10-23,5
1221269000,2978,2020-10-23,263703,2020-10-23,1
2340604,7,2020-10-23,9451,2020-10-23,3
48165,2978,2020-10-23,39823,2020-10-23,37
21822,2978,2020-10-23,69673,2020-10-23,4
983703,2978,2020-10-23,27613,2020-10-23,24
46403,2978,2020-10-23,26206,2020-10-23,30
2340729,7,2020-10-23,33455,2020-10-23,11
1813507,2978,2020-10-23,8387,2020-10-23,49
27526,2978,2020-10-23,5593,2020-10-23,16
48245,2978,2020-10-23,100961,2020-10-23,3
6609,2978,2020-10-23,10900,2020-10-23,5
30645,2978,2020-10-23,56749,2020-10-23,5
18031,2978,2020-10-23,42896,2020-10-23,8
53971,2978,2020-10-23,79011,2020-10-23,4
44577,2978,2020-10-23,89129,2020-10-23,2
42251,2978,2020-10-23,200754,2020-10-23,1
25998,2978,2020-10-23,84655,2020-10-23,3
36784,2978,2020-10-23,74261,2020-10-23,1
2340625,7,2020-10-23,29728,2020-10-23,14
124109,2978,2020-10-23,7652,2020-10-23,53
227879,2978,2020-10-23,21874,2020-10-23,5
8382,2978,2020-10-23,46274,2020-10-23,10
47020,2978,2020-10-23,16192,2020-10-23,23
22055,2978,2020-10-23,55590,2020-10-23,15
1219731,2978,2020-10-23,43202,2020-10-23,14
24338,2978,2020-10-23,124922,2020-10-23,1
1278463,2978,2020-10-23,38297,2020-10-23,9
1221269022,2978,2020-10-23,73440,2020-10-23,7
1230395311,2978,2020-10-23,128394,2020-10-23,3
13047,2978,2020-10-23,153964,2020-10-23,1
30024,2978,2020-10-23,23348,2020-10-23,6
28024,2978,2020-10-23,76209,2020-10-23,2
45123,2978,2020-10-23,32494,2020-10-23,7
2282461,2978,2020-10-23,222781,2020-10-23,1
38547,2978,2020-10-23,6968,2020-10-23,39
8528,2978,2020-10-23,72954,2020-10-23,4
18033,2978,2020-10-23,85288,2020-10-23,4
12169,2978,2020-10-23,192001,2020-10-23,3
1214207426,2978,2020-10-23,60643,2020-10-23,4
2311984,7,2020-10-23,16725,2020-10-23,1
47858,2978,2020-10-23,96615,2020-10-23,12
1214217304,7,2020-10-23,8092,2020-10-23,61
35824,2978,2020-10-23,22244,2020-10-23,22
31056,2978,2020-10-23,22324,2020-10-23,3
989676,2978,2020-10-23,23284,2020-10-23,31
15700,2978,2020-10-23,101361,2020-10-23,2
2153586,7,2020-10-23,77139,2020-10-23,2
46031,2978,2020-10-23,195739,2020-10-23,1
2340626,7,2020-10-23,40253,2020-10-23,5
2028,2978,2020-10-23,116464,2020-10-23,1
1813542,2978,2020-10-23,86838,2020-10-23,3
54011,2978,2020-10-23,76910,2020-10-23,1
2096692,7,2020-10-23,44594,2020-10-23,3
4535,2978,2020-10-23,47398,2020-10-23,18
16090,2978,2020-10-23,57239,2020-10-23,6
6066,2978,2020-10-23,53967,2020-10-23,6
9207,2978,2020-10-23,179057,2020-10-23,4
20801,2978,2020-10-23,47934,2020-10-23,11
51644,2978,2020-10-23,70478,2020-10-23,1
27879,2978,2020-10-23,57968,2020-10-23,7
47531,2978,2020-10-23,5593,2020-10-23,17
42119,2978,2020-10-23,65129,2020-10-23,5
40238,2978,2020-10-23,100624,2020-10-23,3
7023,2978,2020-10-23,207966,2020-10-23,1
2340623,7,2020-10-23,96247,2020-10-23,1
564000919,2978,2020-10-23,20084,2020-10-23,26
32387,2978,2020-10-23,41932,2020-10-23,14
36022,2978,2020-10-23,60035,2020-10-23,6
124089,2978,2020-10-23,185354,2020-10-23,1
25677,2978,2020-10-23,15359,2020-10-23,39
2153712,7,2020-10-23,471806,2020-10-23,2
2118599,2978,2020-10-23,51832,2020-10-23,5
10997,2978,2020-10-23,97488,2020-10-23,6
21023,2978,2020-10-23,57696,2020-10-23,1
1005232253,7,2020-10-23,167210,2020-10-23,1
2089037,7,2020-10-23,20448,2020-10-23,17
8399,2978,2020-10-23,59304,2020-10-23,2
2376140,2978,2020-10-23,59215,2020-10-23,6
22065,2978,2020-10-23,80024,2020-10-23,3
48849,2978,2020-10-23,51260,2020-10-23,16
455828,2978,2020-10-23,4485,2020-10-23,116
23886,2978,2020-10-23,51829,2020-10-23,1
37475,2978,2020-10-23,51829,2020-10-23,5
33941,2978,2020-10-23,83157,2020-10-23,4
20799,2978,2020-10-23,315763,2020-10-23,1
51004,2978,2020-10-23,38063,2020-10-23,1
18315,2978,2020-10-23,100253,2020-10-23,1
26032,2978,2020-10-23,50601,2020-10-23,13
679344,2978,2020-10-23,6255,2020-10-23,116
34818,2978,2020-10-23,104836,2020-10-23,3
536977,2978,2020-10-23,29454,2020-10-23,18
147924,2978,2020-10-23,19410,2020-10-23,54
4900,2978,2020-10-23,49593,2020-10-23,1
2089118,7,2020-10-23,18689,2020-10-23,15
38390,2978,2020-10-23,58361,2020-10-23,2
1575538,2978,2020-10-23,656,2020-10-23,211
14374,2978,2020-10-23,12499,2020-10-23,30
2658,2978,2020-10-23,74300,2020-10-23,1
